# nucid	mass_u	uncertainty_u	AME2020 ground states
280790000	78.969769	0.000537
280800000	79.975051	0.000644
280810000	80.982727	0.000751
280820000	81.988492	0.000859
290520000	51.997982	0.000644
290530000	52.985894	0.000537
290540000	53.977198	0.000429
290550000	54.966038000	0.000167
290560000	55.958529278	6.86e-06
290570000	56.949211686	5.37e-07
290580000	57.944532283	6.04e-07
290590000	58.939496713	5.66e-07
290600000	59.937363787	1.73e-06
290610000	60.933457375	1.02e-06
290620000	61.932594803	6.83e-07
290630000	62.929597119	4.57e-07
290640000	63.929764001	4.58e-07
290650000	64.927789476	6.9e-07
290660000	65.928868804	6.96e-07
290670000	66.927729490	9.57e-07
290680000	67.929610887	1.7e-06
290690000	68.929429267	1.5e-06
290700000	69.932392078	1.16e-06
290710000	70.932676831	1.6e-06
290720000	71.935820306	1.5e-06
290730000	72.936674376	2.08e-06
290740000	73.939874860	6.6e-06
290750000	74.941523817	7.7e-07
290760000	75.945268974	9.8e-07
290770000	76.947543599	1.3e-06
290780000	77.951916524	1.43e-05
290790000	78.954473100	0.000113
290800000	79.960623	0.000322
290810000	80.965743	0.000322
290820000	81.972378	0.000429
290830000	82.978110	0.000537
290840000	83.985271	0.000537
300540000	53.993879	0.000232
300550000	54.984681	0.000429
300560000	55.972743	0.000429
300570000	56.965056	0.000215
300580000	57.954590296	5.37e-05
300590000	58.949311886	8.14e-07
300600000	59.941841317	5.88e-07
300610000	60.939506964	1.71e-05
300620000	61.934333359	6.6e-07
300630000	62.933211140	1.67e-06
300640000	63.929141776	6.9e-07
300650000	64.929240534	6.93e-07
300660000	65.926033639	7.98e-07
300670000	66.927127422	8.1e-07
300680000	67.924844232	8.35e-07
300690000	68.926550360	8.53e-07
300700000	69.925319175	2.06e-06
300710000	70.927719578	2.85e-06
300720000	71.926842806	2.3e-06
300730000	72.929582580	2e-06
300740000	73.929407260	2.7e-06
300750000	74.932840244	2.1e-06
300760000	75.933114956	1.56e-06
300770000	76.936887197	2.12e-06
300780000	77.938289204	2.09e-06
300790000	78.942638067	2.39e-06
300800000	79.944552929	2.77e-06
300810000	80.950402617	5.4e-06
300820000	81.954574097	3.3e-06
300830000	82.961041	0.000322
300840000	83.965829	0.000429
300850000	84.973054	0.000537
300860000	85.978463	0.000537
310560000	55.995878	0.000537
310570000	56.983457	0.000429
310580000	57.974729	0.000322
310590000	58.963757	0.000183
310600000	59.957498	0.000215
310610000	60.949398861	4.08e-05
310620000	61.944189639	6.84e-07
310630000	62.939294194	1.4e-06
310640000	63.936840366	1.53e-06
310650000	64.932734424	8.49e-07
310660000	65.931589766	1.17e-06
310670000	66.928202276	1.26e-06
310680000	67.927980161	1.53e-06
310690000	68.925573528	1.28e-06
310700000	69.926021914	1.29e-06
310710000	70.924702554	8.7e-07
310720000	71.926367452	8.78e-07
310730000	72.925174680	1.8e-06
310740000	73.926945725	3.21e-06
310750000	74.926504484	7.2e-07
310760000	75.928827624	2.1e-06
310770000	76.929154299	2.6e-06
310780000	77.931610854	1.13e-06
310790000	78.932851582	1.3e-06
310800000	79.936420773	3.1e-06
310810000	80.938133841	3.5e-06
310820000	81.943176531	2.6e-06
310830000	82.947120300	2.8e-06
310840000	83.952663000	3.2e-05
310850000	84.957333000	4e-05
310860000	85.963757	0.000429
310870000	86.969007	0.000537
310880000	87.975963	0.000537
320580000	57.991863	0.000537
320590000	58.982426	0.000429
320600000	59.970445	0.000322
320610000	60.963725	0.000322
320620000	61.954761	0.00015
320630000	62.949628000	4e-05
320640000	63.941689912	4e-06
320650000	64.939368136	2.32e-06
320660000	65.933862124	2.58e-06
320670000	66.932716999	4.64e-06
320680000	67.928095305	2.01e-06
320690000	68.927964467	1.41e-06
320700000	69.924248542	8.8e-07
320710000	70.924952120	8.74e-07
320720000	71.922075824	8.1e-08
320730000	72.923458954	6.1e-08
320740000	73.921177760	1.3e-08
320750000	74.922858370	5.5e-08
320760000	75.921402725	1.9e-08
320770000	76.923549843	5.6e-08
320780000	77.922852911	3.79e-06
320790000	78.925359506	3.99e-05
320800000	79.925350773	2.21e-06
320810000	80.928832941	2.21e-06
320820000	81.929774031	2.4e-06
320830000	82.934539100	2.6e-06
320840000	83.937575090	3.4e-06
320850000	84.942969658	4e-06
320860000	85.946967000	0.00047
320870000	86.953204	0.000322
320880000	87.957574	0.000429
320890000	88.964530	0.000429
320900000	89.969436	0.000537
330600000	59.993945	0.000429
330610000	60.981535	0.000322
330620000	61.973784	0.000322
330630000	62.964036	0.000215
330640000	63.957560	0.000218
330650000	64.949611000	9.1e-05
330660000	65.944148778	6.1e-06
330670000	66.939251110	4.75e-07
330680000	67.936774127	1.98e-06
330690000	68.932246289	3.44e-05
330700000	69.930934642	1.5e-06
330710000	70.927113594	4.47e-06
330720000	71.926752291	4.38e-06
330730000	72.923829086	4.14e-06
330740000	73.923928596	1.82e-06
330750000	74.921594562	9.48e-07
330760000	75.922392011	9.51e-07
330770000	76.920647555	1.82e-06
330780000	77.921827771	1.05e-05
330790000	78.920948419	5.72e-06
330800000	79.922474440	3.58e-06
330810000	80.922132288	2.84e-06
330820000	81.924738731	4e-06
330830000	82.925206900	3e-06
330840000	83.929303290	3.4e-06
330850000	84.932163658	3.3e-06
330860000	85.936701532	3.7e-06
330870000	86.940291716	3.2e-06
330880000	87.945840	0.000215
330890000	88.950048	0.000322
330900000	89.955995	0.000429
330910000	90.960816	0.000429
330920000	91.967386	0.000537
340630000	62.981911	0.000537
340640000	63.971165	0.000537
340650000	64.964552	0.000322
340660000	65.955276	0.000215
340670000	66.949994000	7.2e-05
340680000	67.941825236	5.32e-07
340690000	68.939414845	1.6e-06
340700000	69.933515521	1.7e-06
340710000	70.932209431	3e-06
340720000	71.927140506	2.1e-06
340730000	72.926754881	7.97e-06
340740000	73.922475933	1.5e-08
340750000	74.922522870	7.8e-08
340760000	75.919213702	1.7e-08
340770000	76.919914150	6.7e-08
340780000	77.917309244	1.91e-07
340790000	78.918499252	2.38e-07
340800000	79.916521761	1.02e-06
340810000	80.917993019	1.05e-06
340820000	81.916699531	5e-07
